player,age,g,gs,mp,fg_perc,3p_perc,2p_perc,efg_perc,ft_perc,orb,drb,trb,ast,stl,blk,tov,pf,Score,Ranking
Julian Champagnie,-1.489614243323442,-53.519287833827896,-44.038575667655785,-2.6617210682492582,0.4391691394658754,0.9762611275964391,0.5074183976261127,0.7685459940652819,0.7537091988130564,0.42136498516320475,0.9940652818991098,0.7507418397626113,-0.41839762611275966,0.08902077151335312,0.34421364985163205,0.03560830860534125,0.28486646884273,14.600599999999996,326
Jeenathan Williams,-1.225519287833828,-81.98516320474778,-43.21958456973294,0.9465875370919882,1.6973293768545994,0.7893175074183977,1.655786350148368,1.4807121661721068,0.0771513353115727,1.6172106824925816,-1.4183976261127595,-0.4807121661721068,0.1661721068249258,0.05341246290801187,0.6083086053412463,-0.314540059347181,1.3946587537091988,14.557599999999999,327
Louis King,-2.121661721068249,-91.43026706231454,-50.10089020771513,2.451038575667656,0.9109792284866469,0.9851632047477745,0.9970326409495549,0.9940652818991098,-1.9792284866468843,0.6735905044510386,-1.599406528189911,-0.5875370919881305,-0.7388724035608308,0.5074183976261127,-1.3620178041543027,0.42433234421364985,0.9910979228486647,14.536800000000003,328
Otto Porter Jr.,4.100890207715134,-68.25816023738872,-42.50445103857567,-3.3293768545994067,0.7299703264094956,0.49554896142433236,0.973293768545994,0.8397626112759644,1.0,0.42433234421364985,-0.4035608308605341,-0.5548961424332344,-0.45103857566765576,1.1780415430267062,0.0,0.050445103857566766,0.002967359050445104,13.809,329
Kemba Walker,5.382789317507418,-64.53709198813057,-43.67062314540059,-5.210682492581602,0.19287833827893175,0.08902077151335312,0.7596439169139466,0.09198813056379822,0.5934718100890207,-0.27002967359050445,-1.0178041543026706,-1.3620178041543027,-0.04451038575667656,-0.19584569732937684,0.05637982195845697,-0.47477744807121663,-0.4391691394658754,13.6298,330
Mac McClung,-0.017804154302670624,-78.513353115727,-43.667655786350146,-2.0178041543026706,0.7032640949554896,1.0682492581602374,1.089020771513353,0.9347181008902077,0.10979228486646884,2.6943620178041545,1.8842729970326408,2.4658753709198815,3.4718100890207717,-0.020771513353115726,-0.026706231454005934,1.8189910979228487,0.3086053412462908,13.304000000000002,331
Cody Martin,1.4332344213649852,-67.44213649851632,-44.54896142433235,-4.0652818991097925,-0.8071216617210683,-0.8516320474777448,-0.42729970326409494,-0.9465875370919882,-0.9020771513353115,1.0237388724035608,-0.7566765578635015,-0.36795252225519287,-0.49851632047477745,-0.2551928783382789,-0.8635014836795252,-1.2997032640949555,0.20771513353115728,13.301,332
Joshua Primo,-5.0207715133531154,-74.91097922848665,-45.002967359050444,-2.106824925816024,-0.04747774480712166,0.0830860534124629,0.011869436201780416,-0.02967359050445104,0.49851632047477745,-0.8635014836795252,-0.6201780415430267,-1.1572700296735905,1.6765578635014837,-1.3056379821958457,0.44510385756676557,1.8872403560830862,0.050445103857566766,13.241400000000004,333
Daniel Theis,1.5311572700296736,-68.04154302670624,-43.88427299703264,-7.967359050445104,0.5934718100890207,0.05341246290801187,0.6973293768545994,0.18100890207715134,-0.5133531157270029,-0.12166172106824925,-2.115727002967359,-1.9851632047477745,-2.00593471810089,-1.1097922848664687,0.7626112759643917,-2.136498516320475,-2.335311572700297,13.170399999999999,334
Justin Minaya,-2.9673590504451037,-72.41839762611276,-43.9080118694362,-3.5192878338278932,0.0,0.08902077151335312,0.005934718100890208,0.002967359050445104,0.0,0.228486646884273,-0.34718100890207715,-0.7032640949554896,-1.6617210682492582,0.1394658753709199,0.9376854599406528,0.050445103857566766,0.6053412462908012,12.857599999999998,335
Gabe York,0.7922848664688428,-69.68249258160238,-40.9080118694362,-5.154302670623146,0.05637982195845697,0.34718100890207715,0.9525222551928784,0.33827893175074186,0.9910979228486647,-0.0712166172106825,-0.34421364985163205,-1.1246290801186944,-0.1543026706231454,0.4094955489614243,-0.002967359050445104,-0.12462908011869436,0.29080118694362017,12.341000000000001,336
Chance Comanche,0.19287833827893175,-64.64985163204747,-35.04154302670623,-2.287833827893175,0.913946587537092,0.0,0.8219584569732937,0.8397626112759644,0.008902077151335312,0.8605341246290801,-0.14836795252225518,0.10979228486646884,-0.27299703264094954,0.0,0.8961424332344213,0.0,-0.002967359050445104,11.409999999999998,337
